SampleName,D,alpha,beta,gamma,k1,Ol,Oh,D_int_1,D_int_2,alpha_int_1,alpha_int_2,beta_int_1,beta_int_2,gamma_int_1,gamma_int_2,k1_int_1,k1_int_2,Ol_int_1,Ol_int_2,Oh_int_1,Oh_int_2,loss,loss_worst,dx,NumNonZeroPixels,HeteroScore
Breast_0056_CD31_Patch_14,34436.0785532909,9.58547645351442,1.81854732797567,0.14748843224395,10,1e-05,0.941599806118739,380.522338978861,80238415.9368125,1,82.2268299476905,1.11263412899928,83.0781978547495,0.0810244099654182,0.20062643428342,1e-05,10,1e-05,0.0019354690292087,0.805233296036835,0.995491176628324,0.0036816686997308,24.4532783283218,4,0.00197394202996715,0.0165976914636548
Breast_0056_CD31_Patch_15,1235467.78300776,64.8011220718576,22.8743777367934,0.154976188266291,7.18129707693112,1.01281258518434e-05,0.870524557732345,501.129249183439,80238415.9368125,1,86.4518597597977,1.00016519839281,83.0794299497321,0.154976188266291,0.336577499424005,6.96217279276297,10,1.00242218438405e-05,0.0028120635957719,0.805233296036835,0.986480808262753,0.0161186024343692,23.9918852077695,4,0.00390837296538022,0.0411725267879578
Breast_0056_CD31_Patch_16,10888.2997994576,70.3619785321766,12.2760556583981,0.25219373868187,3.20610607435023,2.30728152932165e-05,0.895996967848504,10888.2997994576,80238415.9368125,1.17142260975553,95.6903405527702,1.84458489270529,83.0782225361128,0.249979234009749,0.300625988948751,1.60925680964922,10,1.1720956606759e-05,0.000894111644538,0.805233296036835,0.995491176628324,0.0013142266684373,24.5799406093101,4,0.00929034848785397,0.0637377998576733
Breast_0056_CD31_Patch_17,45333777.176822,19.6169189201938,8.68509872330419,0.194564362894516,1.08048457153496,0.0019354690292087,0.910237782026929,235.638606201176,80238415.9368125,1,82.2266514018286,1.46428331428866,83.078393210757,0.170924262795155,0.200829661109836,1e-05,6.95560672721219,1.01908062939082e-05,0.0028120635957719,0.805233296036835,0.995491176628324,0.0015415417547863,24.5358494230777,4,0.00918834535599496,0.073718967614842
Breast_0056_CD31_Patch_18,52818.5229742756,1.90638730277838,82.9052969983648,0.179106870040808,2.96383431786884,3.89816693488925e-05,0.835534903637656,123.857136408973,98439832.7842659,1.0700106354882,99.9071752720893,1.0488439849562,96.8989482674378,0.0485028424810802,2.53046695787214,1e-05,7.7246922397182,1.1720956606759e-05,0.298111450190014,0.803915524710664,0.997974430726301,0.0019836030284167,24.5711617423704,4,0.0075151714539599,0.0647527080529924
Breast_0056_CD31_Patch_20,80238415.9368125,1.23880011565758,12.573275120286,0.35590842629221,1e-05,7.01414135627673e-05,0.937592052787807,123.858005718044,98439832.7842659,1.00000321688521,99.9050100752675,1.05644186814109,96.8967197630411,0.35590656108605,5,1e-05,10,1.1720956606759e-05,0.298111450190014,0.803915524710664,0.997974430726301,0.000760025493026,24.62989001839,4,0,0
Breast_0056_CD31_Patch_24,783337.569715006,9.36213049418432,25.0194785190834,0.294827541252292,10,0.000643226090687,0.842222031015241,4118.2862880251,80238415.9368125,1.02130480069645,100,1.97106991156829,83.0813809056535,0.139719550777917,0.342161884416165,10,10,1e-05,0.000894111644538,0.805233296036835,0.995491176628324,0.0016124610411515,24.6166063842082,4,0.000469295041438268,0.00199431340373735
Breast_0056_CD31_Patch_25,6609770.03044236,73.7859823786904,3.03091224761059,0.208514137269361,10,1.1720956606759e-05,0.833682219256679,123.857626644063,98439832.7842659,1.09111496639939,99.9089590813747,1.05634100612076,96.8962836928783,1e-05,4.7527160729282,1e-05,10,1.1720956606759e-05,0.298111450190014,0.803915524710664,0.997974430726301,0.0032131404970514,24.6135797175853,4,0.000666850514208673,0.00620168298340878
Breast_0056_CD31_Patch_26,68841025.0800616,82.097438896842,10.2339820431144,0.474339293051006,6.25097631869831,0.0001208039662273,0.888642694302347,380.522338996683,80238415.9368125,1,87.3484824835404,1.72978413554917,83.0783570472805,0.294868410619799,0.475386840367657,1e-05,7.53111595054966,1.1720956606759e-05,0.0080569132896995,0.805233296036835,0.995491176628324,0.0005544948738488,24.625536551175,4,2.05618961454911e-05,0
Breast_0056_CD31_Patch_27,232.582612444609,2.50352100929686,72.1991196329501,0.285288808155238,9.99999647376319,0.000130377923743,0.978998470808374,232.582612444609,80238415.9368125,1,82.226692610411,2.09924405472704,83.078357683428,0.169634307793729,0.29256040825042,2.52827959504209,10,1.1720956606759e-05,0.0028120635957719,0.805233296036835,0.995491176628324,0.0008737185528088,24.6029376703233,4,0.000224971334297727,0.00117638922297945
Breast_0056_CD31_Patch_28,45333777.176822,19.6172987574463,8.68434694893752,0.224382189052927,3.43394705162838,0.0019354690292087,0.910237782026929,212.433927312591,80238415.9368125,1.00131316838757,82.2268009010033,1.72757251475952,83.0782314773243,0.209531446861227,0.324767983839017,1.58802128732882,10,1.04082958713555e-05,0.0079439631189905,0.805233296036835,0.986480808262753,0.0027234461557382,24.5350574354995,4,0.0222157176746834,0.146964940975018
Breast_0056_CD31_Patch_29,8107581.50231275,3.60602422499061,83.07835132682,0.431544289263663,1e-05,0.0003250953426876,0.972697089196911,207.045946265404,80238415.9368125,1,82.2267177117148,1.81904216464724,83.07835132682,0.408156604487712,0.590998502730336,1e-05,0.722376962864142,1.55819848177896e-05,0.0028120635914138,0.876393267434093,0.995491176628324,0.0008895060604416,24.619820739874,4,0.00248516721256485,0.0197884076457586
Breast_0056_CD31_Patch_31,4118.28685186221,1.08519920613097,73.7808779865323,0.443282223768901,10,0.0010007025831249,0.984249615335604,4118.28685186221,80238415.9368125,1.08519920613097,87.3542540552533,1.7298712290921,83.0782961703618,0.352423876029428,0.542024848280897,1e-05,10,1.1720956606759e-05,0.0019354690292087,0.805233296036835,0.995491176628324,0.000322658735943,24.6403057698607,4,1.61378299782785e-06,0
Breast_0056_CD31_Patch_32,86721.3018174814,87.7429165627135,5.98920752691132,0.750842920618764,10,0.0311295493364265,0.879419301312206,380.535511871964,93120145.3406865,1.16782524831408,100,1,94.4179214581812,0.316737458938638,1.69815845577342,1.97402328698316,10,1.1720956606759e-05,0.0786509738651649,0.803915524710664,0.997974430726301,0.0013682507753941,24.6175768806065,4,0,0
Breast_0056_CD31_Patch_33,6609770.03044237,73.7881268046007,3.06944294938399,0.108672294314291,1e-05,1.1720956606759e-05,0.833682219256679,123.857627075584,98439832.7842659,1.14445613666965,99.9094313502569,1.0563420535112,96.8962972757533,0.0689809813853726,2.7668777745144,1e-05,8.18377618757784,1.1720956606759e-05,0.298111450190014,0.803915524710664,0.997974430726301,0.0021532679983672,24.5449126891573,4,6.45079094760506e-06,0
Breast_0056_CD31_Patch_34,52818.5229746578,1.9223876546378,82.9054758867158,0.23778331159047,10,3.89816693488925e-05,0.835534903637656,10888.31010108,80238415.9368125,1,73.7734568689153,2.81402479001023,82.9054758867158,0.218735691507263,0.258321853651842,10,10,1.1720956606759e-05,7.01414135627673e-05,0.833682219256679,0.965855068237273,0.0007471333572529,24.6026939820747,4,0.000160060250387451,0.000123410803529988
